strategy,pos,startLeague,peakOvr,finalOvr,finalLeague,seasonsPlayed,retirementAge,everInNhl,everDemoted,nhlGames,nhlGoals,nhlAssists,ahlGames,teamsCount,championships,individualAwards,awardsList
OPTIMIZER,LW,WHL,84,78,WHL,36,34,false,false,0,0,0,0,1,0,29,2026:Jim Piggott Memorial Trophy (WHL Rookie of the Year) | 2026:WHL 1st All-Star Team | 2027:WHL 1st All-Star Team | 2028:WHL 1st All-Star Team | 2029:WHL 1st All-Star Team | 2030:WHL 1st All-Star Team | 2031:Bob Clarke Trophy (WHL Top Scorer) | 2031:WHL 1st All-Star Team | 2032:WHL 1st All-Star Team | 2033:WHL 1st All-Star Team | 2034:WHL 1st All-Star Team | 2035:Bob Clarke Trophy (WHL Top Scorer) | 2035:WHL 1st All-Star Team | 2036:Four Broncos Memorial Trophy (WHL Player of the Year) | 2036:Bob Clarke Trophy (WHL Top Scorer) | 2036:WHL 1st All-Star Team | 2037:Bob Clarke Trophy (WHL Top Scorer) | 2037:WHL 1st All-Star Team | 2038:Four Broncos Memorial Trophy (WHL Player of the Year) | 2038:Bob Clarke Trophy (WHL Top Scorer) | 2038:WHL 1st All-Star Team | 2039:WHL 1st All-Star Team | 2040:Four Broncos Memorial Trophy (WHL Player of the Year) | 2040:Bob Clarke Trophy (WHL Top Scorer) | 2040:WHL 1st All-Star Team | 2041:WHL 1st All-Star Team | 2042:WHL 1st All-Star Team | 2043:Bob Clarke Trophy (WHL Top Scorer) | 2043:WHL 1st All-Star Team
OPTIMIZER,C,NCAA,81,78,NCAA,36,34,false,false,0,0,0,0,1,0,15,2026:1st Team All-American | 2028:1st Team All-American | 2030:1st Team All-American | 2031:1st Team All-American | 2032:1st Team All-American | 2034:1st Team All-American | 2035:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
OPTIMIZER,G,WHL,90,85,WHL,36,34,false,false,0,0,0,0,1,0,50,2026:Four Broncos Memorial Trophy (WHL Player of the Year) | 2026:Del Wilson Trophy (WHL Top Goaltender) | 2027:Del Wilson Trophy (WHL Top Goaltender) | 2028:Four Broncos Memorial Trophy (WHL Player of the Year) | 2028:Del Wilson Trophy (WHL Top Goaltender) | 2028:WHL 1st All-Star Team | 2029:Four Broncos Memorial Trophy (WHL Player of the Year) | 2029:Del Wilson Trophy (WHL Top Goaltender) | 2029:WHL 1st All-Star Team | 2030:Four Broncos Memorial Trophy (WHL Player of the Year) | 2030:Del Wilson Trophy (WHL Top Goaltender) | 2031:Four Broncos Memorial Trophy (WHL Player of the Year) | 2031:Del Wilson Trophy (WHL Top Goaltender) | 2031:WHL 1st All-Star Team | 2032:Four Broncos Memorial Trophy (WHL Player of the Year) | 2032:Del Wilson Trophy (WHL Top Goaltender) | 2032:WHL 1st All-Star Team | 2033:Four Broncos Memorial Trophy (WHL Player of the Year) | 2033:Del Wilson Trophy (WHL Top Goaltender) | 2033:WHL 1st All-Star Team | 2034:Four Broncos Memorial Trophy (WHL Player of the Year) | 2034:Del Wilson Trophy (WHL Top Goaltender) | 2034:WHL 1st All-Star Team | 2035:Four Broncos Memorial Trophy (WHL Player of the Year) | 2035:Del Wilson Trophy (WHL Top Goaltender) | 2035:WHL 1st All-Star Team | 2036:Four Broncos Memorial Trophy (WHL Player of the Year) | 2036:Del Wilson Trophy (WHL Top Goaltender) | 2036:WHL 1st All-Star Team | 2037:Four Broncos Memorial Trophy (WHL Player of the Year) | 2037:Del Wilson Trophy (WHL Top Goaltender) | 2037:WHL 1st All-Star Team | 2038:Four Broncos Memorial Trophy (WHL Player of the Year) | 2038:Del Wilson Trophy (WHL Top Goaltender) | 2038:WHL 1st All-Star Team | 2039:Four Broncos Memorial Trophy (WHL Player of the Year) | 2039:Del Wilson Trophy (WHL Top Goaltender) | 2039:WHL 1st All-Star Team | 2040:Four Broncos Memorial Trophy (WHL Player of the Year) | 2040:Del Wilson Trophy (WHL Top Goaltender) | 2040:WHL 1st All-Star Team | 2041:Four Broncos Memorial Trophy (WHL Player of the Year) | 2041:Del Wilson Trophy (WHL Top Goaltender) | 2041:WHL 1st All-Star Team | 2042:Four Broncos Memorial Trophy (WHL Player of the Year) | 2042:Del Wilson Trophy (WHL Top Goaltender) | 2042:WHL 1st All-Star Team | 2043:Four Broncos Memorial Trophy (WHL Player of the Year) | 2043:Del Wilson Trophy (WHL Top Goaltender) | 2043:WHL 1st All-Star Team
OPTIMIZER,C,SHL,80,76,SHL,36,34,false,false,0,0,0,0,1,0,14,2028:SHL All-Star | 2030:SHL All-Star | 2031:SHL All-Star | 2032:SHL All-Star | 2033:SHL All-Star | 2035:SHL All-Star | 2036:SHL All-Star | 2037:SHL All-Star | 2038:SHL All-Star | 2039:SHL All-Star | 2040:SHL All-Star | 2041:SHL All-Star | 2042:SHL All-Star | 2043:SHL All-Star
OPTIMIZER,RW,WHL,84,78,WHL,36,34,false,false,0,0,0,0,1,0,19,2027:WHL 1st All-Star Team | 2028:WHL 1st All-Star Team | 2029:WHL 1st All-Star Team | 2030:WHL 1st All-Star Team | 2031:WHL 1st All-Star Team | 2032:WHL 1st All-Star Team | 2033:WHL 1st All-Star Team | 2034:WHL 1st All-Star Team | 2035:WHL 1st All-Star Team | 2036:Four Broncos Memorial Trophy (WHL Player of the Year) | 2036:Bob Clarke Trophy (WHL Top Scorer) | 2036:WHL 1st All-Star Team | 2037:WHL 1st All-Star Team | 2038:WHL 1st All-Star Team | 2039:WHL 1st All-Star Team | 2040:WHL 1st All-Star Team | 2041:WHL 1st All-Star Team | 2042:WHL 1st All-Star Team | 2043:WHL 1st All-Star Team
OPTIMIZER,G,OHL,89,80,OHL,38,35,false,false,0,0,0,0,1,0,55,2026:Red Tilson Trophy (OHL Most Outstanding Player) | 2026:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2027:Red Tilson Trophy (OHL Most Outstanding Player) | 2027:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2027:OHL 1st All-Star Team | 2028:Red Tilson Trophy (OHL Most Outstanding Player) | 2028:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2028:OHL 1st All-Star Team | 2029:Red Tilson Trophy (OHL Most Outstanding Player) | 2029:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2029:OHL 1st All-Star Team | 2030:Red Tilson Trophy (OHL Most Outstanding Player) | 2030:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2030:OHL 1st All-Star Team | 2031:Red Tilson Trophy (OHL Most Outstanding Player) | 2031:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2032:Red Tilson Trophy (OHL Most Outstanding Player) | 2032:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2032:OHL 1st All-Star Team | 2033:Red Tilson Trophy (OHL Most Outstanding Player) | 2033:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2033:OHL 1st All-Star Team | 2034:Red Tilson Trophy (OHL Most Outstanding Player) | 2034:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2034:OHL 1st All-Star Team | 2035:Red Tilson Trophy (OHL Most Outstanding Player) | 2035:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2035:OHL 1st All-Star Team | 2036:Red Tilson Trophy (OHL Most Outstanding Player) | 2036:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2036:OHL 1st All-Star Team | 2037:Red Tilson Trophy (OHL Most Outstanding Player) | 2037:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2037:OHL 1st All-Star Team | 2038:Red Tilson Trophy (OHL Most Outstanding Player) | 2038:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2038:OHL 1st All-Star Team | 2039:Red Tilson Trophy (OHL Most Outstanding Player) | 2039:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2039:OHL 1st All-Star Team | 2040:Red Tilson Trophy (OHL Most Outstanding Player) | 2040:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2040:OHL 1st All-Star Team | 2041:Red Tilson Trophy (OHL Most Outstanding Player) | 2041:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2041:OHL 1st All-Star Team | 2042:Red Tilson Trophy (OHL Most Outstanding Player) | 2042:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2042:OHL 1st All-Star Team | 2043:Red Tilson Trophy (OHL Most Outstanding Player) | 2043:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2043:OHL 1st All-Star Team | 2044:Red Tilson Trophy (OHL Most Outstanding Player) | 2044:FW "Dinty" Moore Trophy (OHL Best Goaltender) | 2044:OHL 1st All-Star Team
OPTIMIZER,LW,USHL,83,74,USHL,38,35,false,false,0,0,0,0,1,0,32,2026:USHL All-Star | 2028:USHL All-Star | 2029:USHL All-Star | 2030:USHL All-Star | 2031:USHL Player of the Year | 2031:USHL Forward of the Year | 2031:USHL All-Star | 2032:USHL Forward of the Year | 2032:USHL All-Star | 2033:USHL All-Star | 2034:USHL All-Star | 2035:USHL All-Star | 2036:USHL Forward of the Year | 2036:USHL All-Star | 2037:USHL Forward of the Year | 2037:USHL All-Star | 2038:USHL Player of the Year | 2038:USHL Forward of the Year | 2038:USHL All-Star | 2039:USHL Forward of the Year | 2039:USHL All-Star | 2040:USHL Forward of the Year | 2040:USHL All-Star | 2041:USHL Player of the Year | 2041:USHL Forward of the Year | 2041:USHL All-Star | 2042:USHL Forward of the Year | 2042:USHL All-Star | 2043:USHL All-Star | 2044:USHL Player of the Year | 2044:USHL Forward of the Year | 2044:USHL All-Star
OPTIMIZER,C,LIIGA,86,81,LIIGA,36,34,false,false,0,0,0,0,1,0,13,2028:LIIGA All-Star | 2030:LIIGA All-Star | 2033:LIIGA All-Star | 2034:LIIGA All-Star | 2035:LIIGA All-Star | 2036:LIIGA All-Star | 2037:LIIGA All-Star | 2038:LIIGA All-Star | 2039:LIIGA All-Star | 2040:LIIGA All-Star | 2041:LIIGA All-Star | 2042:LIIGA All-Star | 2043:LIIGA All-Star
OPTIMIZER,LD,OHL,86,79,OHL,36,34,false,false,0,0,0,0,1,0,19,2028:OHL 1st All-Star Team | 2031:OHL 1st All-Star Team | 2032:OHL 1st All-Star Team | 2033:OHL 1st All-Star Team | 2034:OHL 1st All-Star Team | 2035:OHL 1st All-Star Team | 2036:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2036:OHL 1st All-Star Team | 2037:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2037:OHL 1st All-Star Team | 2038:OHL 1st All-Star Team | 2039:OHL 1st All-Star Team | 2040:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2040:OHL 1st All-Star Team | 2041:OHL 1st All-Star Team | 2042:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2042:OHL 1st All-Star Team | 2043:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2043:OHL 1st All-Star Team
OPTIMIZER,G,NCAA,90,85,NCAA,36,34,false,false,0,0,0,0,1,0,13,2031:1st Team All-American | 2032:1st Team All-American | 2033:1st Team All-American | 2034:1st Team All-American | 2035:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
OPTIMIZER,RW,USHL,83,80,USHL,36,34,false,false,0,0,0,0,1,0,33,2027:USHL All-Star | 2029:USHL All-Star | 2030:USHL Player of the Year | 2030:USHL Forward of the Year | 2030:USHL All-Star | 2031:USHL Player of the Year | 2031:USHL Forward of the Year | 2031:USHL All-Star | 2032:USHL All-Star | 2033:USHL All-Star | 2034:USHL All-Star | 2035:USHL All-Star | 2036:USHL Player of the Year | 2036:USHL Forward of the Year | 2036:USHL All-Star | 2037:USHL Player of the Year | 2037:USHL Forward of the Year | 2037:USHL All-Star | 2038:USHL Player of the Year | 2038:USHL Forward of the Year | 2038:USHL All-Star | 2039:USHL Player of the Year | 2039:USHL Forward of the Year | 2039:USHL All-Star | 2040:USHL All-Star | 2041:USHL Player of the Year | 2041:USHL Forward of the Year | 2041:USHL All-Star | 2042:USHL Forward of the Year | 2042:USHL All-Star | 2043:USHL Player of the Year | 2043:USHL Forward of the Year | 2043:USHL All-Star
OPTIMIZER,LD,QMJHL,85,79,QMJHL,36,34,false,false,0,0,0,0,1,0,14,2031:QMJHL 1st All-Star Team | 2033:QMJHL 1st All-Star Team | 2035:QMJHL 1st All-Star Team | 2036:QMJHL 1st All-Star Team | 2037:QMJHL 1st All-Star Team | 2038:Émile Bouchard Trophy (QMJHL Defenceman of the Year) | 2038:QMJHL 1st All-Star Team | 2039:Émile Bouchard Trophy (QMJHL Defenceman of the Year) | 2039:QMJHL 1st All-Star Team | 2040:QMJHL 1st All-Star Team | 2041:Émile Bouchard Trophy (QMJHL Defenceman of the Year) | 2041:QMJHL 1st All-Star Team | 2042:QMJHL 1st All-Star Team | 2043:QMJHL 1st All-Star Team
OPTIMIZER,C,USHL,85,82,USHL,36,34,false,false,0,0,0,0,1,0,38,2026:USHL All-Star | 2027:USHL All-Star | 2028:USHL All-Star | 2029:USHL All-Star | 2030:USHL All-Star | 2031:USHL All-Star | 2032:USHL All-Star | 2033:USHL All-Star | 2034:USHL Player of the Year | 2034:USHL Forward of the Year | 2034:USHL All-Star | 2035:USHL Player of the Year | 2035:USHL Forward of the Year | 2035:USHL All-Star | 2036:USHL Player of the Year | 2036:USHL Forward of the Year | 2036:USHL All-Star | 2037:USHL Player of the Year | 2037:USHL Forward of the Year | 2037:USHL All-Star | 2038:USHL Player of the Year | 2038:USHL Forward of the Year | 2038:USHL All-Star | 2039:USHL Player of the Year | 2039:USHL Forward of the Year | 2039:USHL All-Star | 2040:USHL Player of the Year | 2040:USHL Forward of the Year | 2040:USHL All-Star | 2041:USHL Player of the Year | 2041:USHL Forward of the Year | 2041:USHL All-Star | 2042:USHL Player of the Year | 2042:USHL Forward of the Year | 2042:USHL All-Star | 2043:USHL Player of the Year | 2043:USHL Forward of the Year | 2043:USHL All-Star
OPTIMIZER,RD,USHL,86,82,USHL,36,34,false,false,0,0,0,0,1,0,20,2027:USHL All-Star | 2031:USHL All-Star | 2032:USHL All-Star | 2033:USHL All-Star | 2034:USHL All-Star | 2035:USHL All-Star | 2036:USHL Defenceman of the Year | 2036:USHL All-Star | 2037:USHL Defenceman of the Year | 2037:USHL All-Star | 2038:USHL All-Star | 2039:USHL All-Star | 2040:USHL Defenceman of the Year | 2040:USHL All-Star | 2041:USHL Defenceman of the Year | 2041:USHL All-Star | 2042:USHL Defenceman of the Year | 2042:USHL All-Star | 2043:USHL Defenceman of the Year | 2043:USHL All-Star
OPTIMIZER,LW,LIIGA,81,77,LIIGA,36,34,false,false,0,0,0,0,1,0,9,2031:LIIGA All-Star | 2033:LIIGA All-Star | 2035:LIIGA All-Star | 2038:LIIGA All-Star | 2039:LIIGA All-Star | 2040:LIIGA All-Star | 2041:LIIGA All-Star | 2042:LIIGA All-Star | 2043:LIIGA All-Star
OPTIMIZER,C,WHL,84,80,WHL,36,34,false,false,0,0,0,0,1,0,33,2026:Jim Piggott Memorial Trophy (WHL Rookie of the Year) | 2026:WHL 1st All-Star Team | 2027:WHL 1st All-Star Team | 2028:WHL 1st All-Star Team | 2029:WHL 1st All-Star Team | 2030:WHL 1st All-Star Team | 2031:WHL 1st All-Star Team | 2032:WHL 1st All-Star Team | 2033:WHL 1st All-Star Team | 2034:Four Broncos Memorial Trophy (WHL Player of the Year) | 2034:Bob Clarke Trophy (WHL Top Scorer) | 2034:WHL 1st All-Star Team | 2035:Bob Clarke Trophy (WHL Top Scorer) | 2035:WHL 1st All-Star Team | 2036:Four Broncos Memorial Trophy (WHL Player of the Year) | 2036:Bob Clarke Trophy (WHL Top Scorer) | 2036:WHL 1st All-Star Team | 2037:WHL 1st All-Star Team | 2038:Bob Clarke Trophy (WHL Top Scorer) | 2038:WHL 1st All-Star Team | 2039:Four Broncos Memorial Trophy (WHL Player of the Year) | 2039:Bob Clarke Trophy (WHL Top Scorer) | 2039:WHL 1st All-Star Team | 2040:Four Broncos Memorial Trophy (WHL Player of the Year) | 2040:Bob Clarke Trophy (WHL Top Scorer) | 2040:WHL 1st All-Star Team | 2041:WHL 1st All-Star Team | 2042:Four Broncos Memorial Trophy (WHL Player of the Year) | 2042:Bob Clarke Trophy (WHL Top Scorer) | 2042:WHL 1st All-Star Team | 2043:Four Broncos Memorial Trophy (WHL Player of the Year) | 2043:Bob Clarke Trophy (WHL Top Scorer) | 2043:WHL 1st All-Star Team
OPTIMIZER,C,OHL,83,79,OHL,36,34,false,false,0,0,0,0,1,0,34,2027:OHL 1st All-Star Team | 2028:OHL 1st All-Star Team | 2029:OHL 1st All-Star Team | 2030:OHL 1st All-Star Team | 2031:OHL 1st All-Star Team | 2032:OHL 1st All-Star Team | 2033:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2033:OHL 1st All-Star Team | 2034:Red Tilson Trophy (OHL Most Outstanding Player) | 2034:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2034:OHL 1st All-Star Team | 2035:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2035:OHL 1st All-Star Team | 2036:Red Tilson Trophy (OHL Most Outstanding Player) | 2036:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2036:OHL 1st All-Star Team | 2037:Red Tilson Trophy (OHL Most Outstanding Player) | 2037:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2037:OHL 1st All-Star Team | 2038:Red Tilson Trophy (OHL Most Outstanding Player) | 2038:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2038:OHL 1st All-Star Team | 2039:Red Tilson Trophy (OHL Most Outstanding Player) | 2039:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2039:OHL 1st All-Star Team | 2040:OHL 1st All-Star Team | 2041:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2041:OHL 1st All-Star Team | 2042:Red Tilson Trophy (OHL Most Outstanding Player) | 2042:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2042:OHL 1st All-Star Team | 2043:Red Tilson Trophy (OHL Most Outstanding Player) | 2043:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2043:OHL 1st All-Star Team
OPTIMIZER,C,WHL,85,81,WHL,36,34,false,false,0,0,0,0,1,0,34,2026:Jim Piggott Memorial Trophy (WHL Rookie of the Year) | 2026:WHL 1st All-Star Team | 2027:WHL 1st All-Star Team | 2028:WHL 1st All-Star Team | 2029:WHL 1st All-Star Team | 2030:WHL 1st All-Star Team | 2031:WHL 1st All-Star Team | 2032:WHL 1st All-Star Team | 2033:WHL 1st All-Star Team | 2034:WHL 1st All-Star Team | 2035:Four Broncos Memorial Trophy (WHL Player of the Year) | 2035:Bob Clarke Trophy (WHL Top Scorer) | 2035:WHL 1st All-Star Team | 2036:Four Broncos Memorial Trophy (WHL Player of the Year) | 2036:Bob Clarke Trophy (WHL Top Scorer) | 2036:WHL 1st All-Star Team | 2037:Four Broncos Memorial Trophy (WHL Player of the Year) | 2037:Bob Clarke Trophy (WHL Top Scorer) | 2037:WHL 1st All-Star Team | 2038:Four Broncos Memorial Trophy (WHL Player of the Year) | 2038:Bob Clarke Trophy (WHL Top Scorer) | 2038:WHL 1st All-Star Team | 2039:WHL 1st All-Star Team | 2040:Bob Clarke Trophy (WHL Top Scorer) | 2040:WHL 1st All-Star Team | 2041:Four Broncos Memorial Trophy (WHL Player of the Year) | 2041:Bob Clarke Trophy (WHL Top Scorer) | 2041:WHL 1st All-Star Team | 2042:Four Broncos Memorial Trophy (WHL Player of the Year) | 2042:Bob Clarke Trophy (WHL Top Scorer) | 2042:WHL 1st All-Star Team | 2043:Four Broncos Memorial Trophy (WHL Player of the Year) | 2043:Bob Clarke Trophy (WHL Top Scorer) | 2043:WHL 1st All-Star Team
OPTIMIZER,C,SHL,86,82,SHL,36,34,false,false,0,0,0,0,1,0,14,2029:SHL All-Star | 2030:SHL All-Star | 2031:SHL All-Star | 2032:SHL All-Star | 2034:SHL All-Star | 2035:SHL All-Star | 2036:SHL All-Star | 2037:SHL All-Star | 2038:SHL All-Star | 2039:SHL All-Star | 2040:SHL All-Star | 2041:SHL All-Star | 2042:SHL All-Star | 2043:SHL All-Star
OPTIMIZER,G,WHL,89,85,WHL,36,34,false,false,0,0,0,0,1,0,49,2026:Four Broncos Memorial Trophy (WHL Player of the Year) | 2026:Del Wilson Trophy (WHL Top Goaltender) | 2026:WHL 1st All-Star Team | 2027:Del Wilson Trophy (WHL Top Goaltender) | 2028:Del Wilson Trophy (WHL Top Goaltender) | 2029:Four Broncos Memorial Trophy (WHL Player of the Year) | 2029:Del Wilson Trophy (WHL Top Goaltender) | 2029:WHL 1st All-Star Team | 2030:Four Broncos Memorial Trophy (WHL Player of the Year) | 2030:Del Wilson Trophy (WHL Top Goaltender) | 2030:WHL 1st All-Star Team | 2031:Four Broncos Memorial Trophy (WHL Player of the Year) | 2031:Del Wilson Trophy (WHL Top Goaltender) | 2032:Four Broncos Memorial Trophy (WHL Player of the Year) | 2032:Del Wilson Trophy (WHL Top Goaltender) | 2032:WHL 1st All-Star Team | 2033:Four Broncos Memorial Trophy (WHL Player of the Year) | 2033:Del Wilson Trophy (WHL Top Goaltender) | 2033:WHL 1st All-Star Team | 2034:Four Broncos Memorial Trophy (WHL Player of the Year) | 2034:Del Wilson Trophy (WHL Top Goaltender) | 2034:WHL 1st All-Star Team | 2035:Four Broncos Memorial Trophy (WHL Player of the Year) | 2035:Del Wilson Trophy (WHL Top Goaltender) | 2035:WHL 1st All-Star Team | 2036:Four Broncos Memorial Trophy (WHL Player of the Year) | 2036:Del Wilson Trophy (WHL Top Goaltender) | 2036:WHL 1st All-Star Team | 2037:Four Broncos Memorial Trophy (WHL Player of the Year) | 2037:Del Wilson Trophy (WHL Top Goaltender) | 2037:WHL 1st All-Star Team | 2038:Four Broncos Memorial Trophy (WHL Player of the Year) | 2038:Del Wilson Trophy (WHL Top Goaltender) | 2038:WHL 1st All-Star Team | 2039:Four Broncos Memorial Trophy (WHL Player of the Year) | 2039:Del Wilson Trophy (WHL Top Goaltender) | 2039:WHL 1st All-Star Team | 2040:Four Broncos Memorial Trophy (WHL Player of the Year) | 2040:Del Wilson Trophy (WHL Top Goaltender) | 2040:WHL 1st All-Star Team | 2041:Four Broncos Memorial Trophy (WHL Player of the Year) | 2041:Del Wilson Trophy (WHL Top Goaltender) | 2041:WHL 1st All-Star Team | 2042:Four Broncos Memorial Trophy (WHL Player of the Year) | 2042:Del Wilson Trophy (WHL Top Goaltender) | 2042:WHL 1st All-Star Team | 2043:Four Broncos Memorial Trophy (WHL Player of the Year) | 2043:Del Wilson Trophy (WHL Top Goaltender) | 2043:WHL 1st All-Star Team
OPTIMIZER,C,OHL,85,81,OHL,36,34,false,false,0,0,0,0,1,0,32,2026:Emms Family Award (OHL Rookie of the Year) | 2026:OHL 1st All-Star Team | 2027:OHL 1st All-Star Team | 2028:OHL 1st All-Star Team | 2029:OHL 1st All-Star Team | 2030:OHL 1st All-Star Team | 2031:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2031:OHL 1st All-Star Team | 2032:OHL 1st All-Star Team | 2033:OHL 1st All-Star Team | 2034:Red Tilson Trophy (OHL Most Outstanding Player) | 2034:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2034:OHL 1st All-Star Team | 2035:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2035:OHL 1st All-Star Team | 2036:OHL 1st All-Star Team | 2037:Red Tilson Trophy (OHL Most Outstanding Player) | 2037:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2037:OHL 1st All-Star Team | 2038:OHL 1st All-Star Team | 2039:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2039:OHL 1st All-Star Team | 2040:OHL 1st All-Star Team | 2041:Red Tilson Trophy (OHL Most Outstanding Player) | 2041:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2041:OHL 1st All-Star Team | 2042:Red Tilson Trophy (OHL Most Outstanding Player) | 2042:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2042:OHL 1st All-Star Team | 2043:Red Tilson Trophy (OHL Most Outstanding Player) | 2043:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2043:OHL 1st All-Star Team
OPTIMIZER,RD,OHL,86,81,OHL,36,34,false,false,0,0,0,0,1,0,22,2028:OHL 1st All-Star Team | 2029:OHL 1st All-Star Team | 2030:OHL 1st All-Star Team | 2031:OHL 1st All-Star Team | 2032:OHL 1st All-Star Team | 2033:OHL 1st All-Star Team | 2034:OHL 1st All-Star Team | 2035:OHL 1st All-Star Team | 2036:OHL 1st All-Star Team | 2037:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2037:OHL 1st All-Star Team | 2038:OHL 1st All-Star Team | 2039:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2039:OHL 1st All-Star Team | 2040:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2040:OHL 1st All-Star Team | 2041:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2041:OHL 1st All-Star Team | 2042:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2042:OHL 1st All-Star Team | 2043:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2043:OHL 1st All-Star Team
OPTIMIZER,G,LIIGA,89,79,LIIGA,38,35,false,false,0,0,0,0,1,0,12,2032:LIIGA All-Star | 2034:LIIGA All-Star | 2035:LIIGA All-Star | 2036:LIIGA All-Star | 2037:LIIGA All-Star | 2038:LIIGA All-Star | 2039:LIIGA All-Star | 2040:LIIGA All-Star | 2041:LIIGA All-Star | 2042:LIIGA All-Star | 2043:LIIGA All-Star | 2044:LIIGA All-Star
OPTIMIZER,RW,OHL,85,75,OHL,38,35,false,false,0,0,0,0,1,0,26,2026:OHL 1st All-Star Team | 2027:OHL 1st All-Star Team | 2028:OHL 1st All-Star Team | 2029:OHL 1st All-Star Team | 2030:OHL 1st All-Star Team | 2031:OHL 1st All-Star Team | 2032:OHL 1st All-Star Team | 2033:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2033:OHL 1st All-Star Team | 2034:OHL 1st All-Star Team | 2035:OHL 1st All-Star Team | 2036:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2036:OHL 1st All-Star Team | 2037:OHL 1st All-Star Team | 2038:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2038:OHL 1st All-Star Team | 2039:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2039:OHL 1st All-Star Team | 2040:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2040:OHL 1st All-Star Team | 2041:OHL 1st All-Star Team | 2042:OHL 1st All-Star Team | 2043:OHL 1st All-Star Team | 2044:Red Tilson Trophy (OHL Most Outstanding Player) | 2044:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2044:OHL 1st All-Star Team
